tipo,marca,modelo,anio,precio,caracteristica
AUTOMOVIL,Kia,Cerato,2009,24705,5
CAMIONETA,Chevrolet,Silverado,2020,40307,1542
AUTOMOVIL,Nissan,Versa,2010,25294,4
AUTOMOVIL,Chevrolet,Cruze,2021,28896,5
CAMIONETA,Toyota,Tacoma,2011,37883,1683
AUTOMOVIL,Honda,Civic,2022,29485,4
AUTOMOVIL,Kia,Cerato,2012,26472,5
CAMIONETA,Chevrolet,Silverado,2023,42074,674
AUTOMOVIL,Nissan,Versa,2013,27061,4
AUTOMOVIL,Chevrolet,Cruze,2024,30663,5
CAMIONETA,Toyota,Tacoma,2014,39650,815
AUTOMOVIL,Honda,Civic,2025,31252,4
AUTOMOVIL,Kia,Cerato,2015,28239,5
CAMIONETA,Chevrolet,Silverado,2005,37226,956
AUTOMOVIL,Nissan,Versa,2016,28828,4
AUTOMOVIL,Chevrolet,Cruze,2006,25815,5
CAMIONETA,Toyota,Tacoma,2017,41417,1097
AUTOMOVIL,Honda,Civic,2007,26404,4
AUTOMOVIL,Kia,Cerato,2018,30006,5
CAMIONETA,Chevrolet,Silverado,2008,38993,1238
AUTOMOVIL,Nissan,Versa,2019,30595,4
AUTOMOVIL,Chevrolet,Cruze,2009,27582,5
CAMIONETA,Toyota,Tacoma,2020,43184,1379
AUTOMOVIL,Honda,Civic,2010,28171,4
AUTOMOVIL,Kia,Cerato,2021,31773,5
CAMIONETA,Chevrolet,Silverado,2011,40760,1520
AUTOMOVIL,Nissan,Versa,2022,32362,4
AUTOMOVIL,Chevrolet,Cruze,2012,29349,5
CAMIONETA,Toyota,Tacoma,2023,44951,1661
AUTOMOVIL,Honda,Civic,2013,29938,4
AUTOMOVIL,Kia,Cerato,2024,33540,5
CAMIONETA,Chevrolet,Silverado,2014,42527,652
AUTOMOVIL,Nissan,Versa,2025,34129,4
AUTOMOVIL,Chevrolet,Cruze,2015,31116,5
CAMIONETA,Toyota,Tacoma,2005,40103,793
AUTOMOVIL,Honda,Civic,2016,31705,4
AUTOMOVIL,Kia,Cerato,2006,28692,5
CAMIONETA,Chevrolet,Silverado,2017,44294,934
AUTOMOVIL,Nissan,Versa,2007,29281,4
AUTOMOVIL,Chevrolet,Cruze,2018,32883,5
CAMIONETA,Toyota,Tacoma,2008,41870,1075
AUTOMOVIL,Honda,Civic,2019,33472,4
AUTOMOVIL,Kia,Cerato,2009,30459,5
CAMIONETA,Chevrolet,Silverado,2020,46061,1216
AUTOMOVIL,Nissan,Versa,2010,31048,4
AUTOMOVIL,Chevrolet,Cruze,2021,34650,5
CAMIONETA,Toyota,Tacoma,2011,43637,1357
AUTOMOVIL,Honda,Civic,2022,35239,4
AUTOMOVIL,Kia,Cerato,2012,32226,5
CAMIONETA,Chevrolet,Silverado,2023,47828,1498
AUTOMOVIL,Nissan,Versa,2013,32815,4
AUTOMOVIL,Chevrolet,Cruze,2024,36417,5
CAMIONETA,Toyota,Tacoma,2014,45404,1639
AUTOMOVIL,Honda,Civic,2025,37006,4
AUTOMOVIL,Kia,Cerato,2015,33993,5
CAMIONETA,Chevrolet,Silverado,2005,42980,1780
AUTOMOVIL,Nissan,Versa,2016,34582,4
AUTOMOVIL,Chevrolet,Cruze,2006,31569,5
CAMIONETA,Toyota,Tacoma,2017,47171,771
AUTOMOVIL,Honda,Civic,2007,32158,4
AUTOMOVIL,Kia,Cerato,2018,35760,5
CAMIONETA,Chevrolet,Silverado,2008,44747,912
AUTOMOVIL,Nissan,Versa,2019,36349,4
AUTOMOVIL,Chevrolet,Cruze,2009,33336,5
CAMIONETA,Toyota,Tacoma,2020,48938,1053
AUTOMOVIL,Honda,Civic,2010,33925,4
AUTOMOVIL,Kia,Cerato,2021,37527,5
CAMIONETA,Chevrolet,Silverado,2011,46514,1194
AUTOMOVIL,Nissan,Versa,2022,38116,4
AUTOMOVIL,Chevrolet,Cruze,2012,35103,5
CAMIONETA,Toyota,Tacoma,2023,50705,1335
AUTOMOVIL,Honda,Civic,2013,35692,4
AUTOMOVIL,Kia,Cerato,2024,39294,5
CAMIONETA,Chevrolet,Silverado,2014,48281,1476
AUTOMOVIL,Nissan,Versa,2025,39883,4
AUTOMOVIL,Chevrolet,Cruze,2015,36870,5
CAMIONETA,Toyota,Tacoma,2005,45857,1617
AUTOMOVIL,Honda,Civic,2016,37459,4
AUTOMOVIL,Kia,Cerato,2006,34446,5
CAMIONETA,Chevrolet,Silverado,2017,50048,1758
AUTOMOVIL,Nissan,Versa,2007,35035,4
AUTOMOVIL,Chevrolet,Cruze,2018,38637,5
CAMIONETA,Toyota,Tacoma,2008,47624,749
AUTOMOVIL,Honda,Civic,2019,39226,4
AUTOMOVIL,Kia,Cerato,2009,36213,5
CAMIONETA,Chevrolet,Silverado,2020,51815,890
AUTOMOVIL,Nissan,Versa,2010,36802,4
AUTOMOVIL,Chevrolet,Cruze,2021,40404,5
CAMIONETA,Toyota,Tacoma,2011,49391,1031
AUTOMOVIL,Honda,Civic,2022,40993,4
AUTOMOVIL,Kia,Cerato,2012,37980,5
CAMIONETA,Chevrolet,Silverado,2023,53582,1172
AUTOMOVIL,Nissan,Versa,2013,38569,4
AUTOMOVIL,Chevrolet,Cruze,2024,42171,5
CAMIONETA,Toyota,Tacoma,2014,51158,1313
AUTOMOVIL,Honda,Civic,2025,42760,4
AUTOMOVIL,Kia,Cerato,2015,39747,5
CAMIONETA,Chevrolet,Silverado,2005,48734,1454
AUTOMOVIL,Nissan,Versa,2016,40336,4
AUTOMOVIL,Chevrolet,Cruze,2006,37323,5
CAMIONETA,Toyota,Tacoma,2017,52925,1595
AUTOMOVIL,Honda,Civic,2007,37912,4
AUTOMOVIL,Kia,Cerato,2018,41514,5
CAMIONETA,Chevrolet,Silverado,2008,50501,1736
AUTOMOVIL,Nissan,Versa,2019,42103,4
AUTOMOVIL,Chevrolet,Cruze,2009,39090,5
CAMIONETA,Toyota,Tacoma,2020,54692,727
AUTOMOVIL,Honda,Civic,2010,39679,4
AUTOMOVIL,Kia,Cerato,2021,43281,5
CAMIONETA,Chevrolet,Silverado,2011,52268,868
AUTOMOVIL,Nissan,Versa,2022,43870,4
AUTOMOVIL,Chevrolet,Cruze,2012,40857,5
CAMIONETA,Toyota,Tacoma,2023,56459,1009
AUTOMOVIL,Honda,Civic,2013,41446,4
AUTOMOVIL,Kia,Cerato,2024,45048,5
CAMIONETA,Chevrolet,Silverado,2014,54035,1150
AUTOMOVIL,Nissan,Versa,2025,45637,4
AUTOMOVIL,Chevrolet,Cruze,2015,42624,5
CAMIONETA,Toyota,Tacoma,2005,51611,1291
AUTOMOVIL,Honda,Civic,2016,43213,4
AUTOMOVIL,Kia,Cerato,2006,40200,5
CAMIONETA,Chevrolet,Silverado,2017,55802,1432
AUTOMOVIL,Nissan,Versa,2007,40789,4
AUTOMOVIL,Chevrolet,Cruze,2018,44391,5
CAMIONETA,Toyota,Tacoma,2008,53378,1573
AUTOMOVIL,Honda,Civic,2019,44980,4
AUTOMOVIL,Kia,Cerato,2009,41967,5
CAMIONETA,Chevrolet,Silverado,2020,57569,1714
AUTOMOVIL,Nissan,Versa,2010,42556,4
AUTOMOVIL,Chevrolet,Cruze,2021,46158,5
CAMIONETA,Toyota,Tacoma,2011,55145,705
AUTOMOVIL,Honda,Civic,2022,46747,4
AUTOMOVIL,Kia,Cerato,2012,43734,5
CAMIONETA,Chevrolet,Silverado,2023,59336,846
AUTOMOVIL,Nissan,Versa,2013,44323,4
AUTOMOVIL,Chevrolet,Cruze,2024,47925,5
CAMIONETA,Toyota,Tacoma,2014,56912,987
AUTOMOVIL,Honda,Civic,2025,48514,4
AUTOMOVIL,Kia,Cerato,2015,45501,5
CAMIONETA,Chevrolet,Silverado,2005,54488,1128
AUTOMOVIL,Nissan,Versa,2016,46090,4
AUTOMOVIL,Chevrolet,Cruze,2006,43077,5
CAMIONETA,Toyota,Tacoma,2017,58679,1269
AUTOMOVIL,Honda,Civic,2007,43666,4
AUTOMOVIL,Kia,Cerato,2018,47268,5
CAMIONETA,Chevrolet,Silverado,2008,56255,1410
AUTOMOVIL,Nissan,Versa,2019,47857,4
AUTOMOVIL,Chevrolet,Cruze,2009,44844,5
CAMIONETA,Toyota,Tacoma,2020,60446,1551
AUTOMOVIL,Honda,Civic,2010,45433,4
AUTOMOVIL,Kia,Cerato,2021,49035,5
CAMIONETA,Chevrolet,Silverado,2011,58022,1692
AUTOMOVIL,Nissan,Versa,2022,49624,4
AUTOMOVIL,Chevrolet,Cruze,2012,46611,5
CAMIONETA,Toyota,Tacoma,2023,62213,683
AUTOMOVIL,Honda,Civic,2013,47200,4
AUTOMOVIL,Kia,Cerato,2024,50802,5
CAMIONETA,Chevrolet,Silverado,2014,59789,824
AUTOMOVIL,Nissan,Versa,2025,51391,4
AUTOMOVIL,Chevrolet,Cruze,2015,48378,5
CAMIONETA,Toyota,Tacoma,2005,57365,965
AUTOMOVIL,Honda,Civic,2016,48967,4
AUTOMOVIL,Kia,Cerato,2006,45954,5
CAMIONETA,Chevrolet,Silverado,2017,61556,1106
AUTOMOVIL,Nissan,Versa,2007,46543,4
AUTOMOVIL,Chevrolet,Cruze,2018,50145,5
CAMIONETA,Toyota,Tacoma,2008,59132,1247
AUTOMOVIL,Honda,Civic,2019,50734,4
AUTOMOVIL,Kia,Cerato,2009,47721,5
CAMIONETA,Chevrolet,Silverado,2020,63323,1388
AUTOMOVIL,Nissan,Versa,2010,48310,4
AUTOMOVIL,Chevrolet,Cruze,2021,51912,5
CAMIONETA,Toyota,Tacoma,2011,60899,1529
AUTOMOVIL,Honda,Civic,2022,52501,4
AUTOMOVIL,Kia,Cerato,2012,49488,5
CAMIONETA,Chevrolet,Silverado,2023,65090,1670
AUTOMOVIL,Nissan,Versa,2013,50077,4
AUTOMOVIL,Chevrolet,Cruze,2024,53679,5
CAMIONETA,Toyota,Tacoma,2014,62666,661
AUTOMOVIL,Honda,Civic,2025,54268,4
AUTOMOVIL,Kia,Cerato,2015,51255,5
CAMIONETA,Chevrolet,Silverado,2005,60242,802
AUTOMOVIL,Nissan,Versa,2016,51844,4
AUTOMOVIL,Chevrolet,Cruze,2006,48831,5
CAMIONETA,Toyota,Tacoma,2017,64433,943
AUTOMOVIL,Honda,Civic,2007,49420,4
AUTOMOVIL,Kia,Cerato,2018,53022,5
CAMIONETA,Chevrolet,Silverado,2008,62009,1084
AUTOMOVIL,Nissan,Versa,2019,53611,4
AUTOMOVIL,Chevrolet,Cruze,2009,50598,5
CAMIONETA,Toyota,Tacoma,2020,66200,1225
AUTOMOVIL,Honda,Civic,2010,51187,4
AUTOMOVIL,Kia,Cerato,2021,54789,5
CAMIONETA,Chevrolet,Silverado,2011,63776,1366
AUTOMOVIL,Nissan,Versa,2022,55378,4
AUTOMOVIL,Chevrolet,Cruze,2012,52365,5
CAMIONETA,Toyota,Tacoma,2023,67967,1507
AUTOMOVIL,Honda,Civic,2013,52954,4
AUTOMOVIL,Kia,Cerato,2024,56556,5
CAMIONETA,Chevrolet,Silverado,2014,65543,1648
AUTOMOVIL,Nissan,Versa,2025,57145,4
AUTOMOVIL,Chevrolet,Cruze,2015,54132,5
CAMIONETA,Toyota,Tacoma,2005,63119,1789
AUTOMOVIL,Honda,Civic,2016,54721,4
AUTOMOVIL,Kia,Cerato,2006,51708,5
CAMIONETA,Chevrolet,Silverado,2017,67310,780
AUTOMOVIL,Nissan,Versa,2007,52297,4
AUTOMOVIL,Chevrolet,Cruze,2018,55899,5
CAMIONETA,Toyota,Tacoma,2008,64886,921
AUTOMOVIL,Honda,Civic,2019,56488,4
AUTOMOVIL,Kia,Cerato,2009,53475,5
CAMIONETA,Chevrolet,Silverado,2020,69077,1062
AUTOMOVIL,Nissan,Versa,2010,54064,4
AUTOMOVIL,Chevrolet,Cruze,2021,57666,5
CAMIONETA,Toyota,Tacoma,2011,66653,1203
AUTOMOVIL,Honda,Civic,2022,58255,4
AUTOMOVIL,Kia,Cerato,2012,55242,5
CAMIONETA,Chevrolet,Silverado,2023,70844,1344
AUTOMOVIL,Nissan,Versa,2013,55831,4
AUTOMOVIL,Chevrolet,Cruze,2024,59433,5
CAMIONETA,Toyota,Tacoma,2014,68420,1485
AUTOMOVIL,Honda,Civic,2025,60022,4
AUTOMOVIL,Kia,Cerato,2015,57009,5
CAMIONETA,Chevrolet,Silverado,2005,65996,1626
AUTOMOVIL,Nissan,Versa,2016,57598,4
AUTOMOVIL,Chevrolet,Cruze,2006,54585,5
CAMIONETA,Toyota,Tacoma,2017,70187,1767
AUTOMOVIL,Honda,Civic,2007,13174,4
AUTOMOVIL,Kia,Cerato,2018,16776,5
CAMIONETA,Chevrolet,Silverado,2008,25763,758
AUTOMOVIL,Nissan,Versa,2019,17365,4
AUTOMOVIL,Chevrolet,Cruze,2009,14352,5
CAMIONETA,Toyota,Tacoma,2020,29954,899
AUTOMOVIL,Honda,Civic,2010,14941,4
AUTOMOVIL,Kia,Cerato,2021,18543,5
CAMIONETA,Chevrolet,Silverado,2011,27530,1040
AUTOMOVIL,Nissan,Versa,2022,19132,4
AUTOMOVIL,Chevrolet,Cruze,2012,16119,5
CAMIONETA,Toyota,Tacoma,2023,31721,1181
AUTOMOVIL,Honda,Civic,2013,16708,4
AUTOMOVIL,Kia,Cerato,2024,20310,5
CAMIONETA,Chevrolet,Silverado,2014,29297,1322
AUTOMOVIL,Nissan,Versa,2025,20899,4
AUTOMOVIL,Chevrolet,Cruze,2015,17886,5
CAMIONETA,Toyota,Tacoma,2005,26873,1463
AUTOMOVIL,Honda,Civic,2016,18475,4
AUTOMOVIL,Kia,Cerato,2006,15462,5
CAMIONETA,Chevrolet,Silverado,2017,31064,1604
AUTOMOVIL,Nissan,Versa,2007,16051,4
AUTOMOVIL,Chevrolet,Cruze,2018,19653,5
CAMIONETA,Toyota,Tacoma,2008,28640,1745
AUTOMOVIL,Honda,Civic,2019,20242,4
AUTOMOVIL,Kia,Cerato,2009,17229,5
CAMIONETA,Chevrolet,Silverado,2020,32831,736
AUTOMOVIL,Nissan,Versa,2010,17818,4
AUTOMOVIL,Chevrolet,Cruze,2021,21420,5
CAMIONETA,Toyota,Tacoma,2011,30407,877
AUTOMOVIL,Honda,Civic,2022,22009,4
AUTOMOVIL,Kia,Cerato,2012,18996,5
CAMIONETA,Chevrolet,Silverado,2023,34598,1018
AUTOMOVIL,Nissan,Versa,2013,19585,4
AUTOMOVIL,Chevrolet,Cruze,2024,23187,5
CAMIONETA,Toyota,Tacoma,2014,32174,1159
AUTOMOVIL,Honda,Civic,2025,23776,4
AUTOMOVIL,Kia,Cerato,2015,20763,5
CAMIONETA,Chevrolet,Silverado,2005,29750,1300
AUTOMOVIL,Nissan,Versa,2016,21352,4
AUTOMOVIL,Chevrolet,Cruze,2006,18339,5
CAMIONETA,Toyota,Tacoma,2017,33941,1441
AUTOMOVIL,Honda,Civic,2007,18928,4
AUTOMOVIL,Kia,Cerato,2018,22530,5
CAMIONETA,Chevrolet,Silverado,2008,31517,1582
AUTOMOVIL,Nissan,Versa,2019,23119,4
AUTOMOVIL,Chevrolet,Cruze,2009,20106,5
CAMIONETA,Toyota,Tacoma,2020,35708,1723
AUTOMOVIL,Honda,Civic,2010,20695,4
AUTOMOVIL,Kia,Cerato,2021,24297,5
CAMIONETA,Chevrolet,Silverado,2011,33284,714
AUTOMOVIL,Nissan,Versa,2022,24886,4
AUTOMOVIL,Chevrolet,Cruze,2012,21873,5
CAMIONETA,Toyota,Tacoma,2023,37475,855
AUTOMOVIL,Honda,Civic,2013,22462,4
AUTOMOVIL,Kia,Cerato,2024,26064,5
CAMIONETA,Chevrolet,Silverado,2014,35051,996
AUTOMOVIL,Nissan,Versa,2025,26653,4
AUTOMOVIL,Chevrolet,Cruze,2015,23640,5
CAMIONETA,Toyota,Tacoma,2005,32627,1137
AUTOMOVIL,Honda,Civic,2016,24229,4
AUTOMOVIL,Kia,Cerato,2006,21216,5
CAMIONETA,Chevrolet,Silverado,2017,36818,1278
AUTOMOVIL,Nissan,Versa,2007,21805,4
AUTOMOVIL,Chevrolet,Cruze,2018,25407,5
CAMIONETA,Toyota,Tacoma,2008,34394,1419
AUTOMOVIL,Honda,Civic,2019,25996,4
AUTOMOVIL,Kia,Cerato,2009,22983,5
CAMIONETA,Chevrolet,Silverado,2020,38585,1560
AUTOMOVIL,Nissan,Versa,2010,23572,4
AUTOMOVIL,Chevrolet,Cruze,2021,27174,5
CAMIONETA,Toyota,Tacoma,2011,36161,1701
AUTOMOVIL,Honda,Civic,2022,27763,4
AUTOMOVIL,Kia,Cerato,2012,24750,5
CAMIONETA,Chevrolet,Silverado,2023,40352,692
AUTOMOVIL,Nissan,Versa,2013,25339,4
AUTOMOVIL,Chevrolet,Cruze,2024,28941,5
CAMIONETA,Toyota,Tacoma,2014,37928,833
AUTOMOVIL,Honda,Civic,2025,29530,4
AUTOMOVIL,Kia,Cerato,2015,26517,5
CAMIONETA,Chevrolet,Silverado,2005,35504,974
AUTOMOVIL,Nissan,Versa,2016,27106,4
AUTOMOVIL,Chevrolet,Cruze,2006,24093,5
CAMIONETA,Toyota,Tacoma,2017,39695,1115
AUTOMOVIL,Honda,Civic,2007,24682,4
AUTOMOVIL,Kia,Cerato,2018,28284,5
CAMIONETA,Chevrolet,Silverado,2008,37271,1256
AUTOMOVIL,Nissan,Versa,2019,28873,4
AUTOMOVIL,Chevrolet,Cruze,2009,25860,5
CAMIONETA,Toyota,Tacoma,2020,41462,1397
AUTOMOVIL,Honda,Civic,2010,26449,4
AUTOMOVIL,Kia,Cerato,2021,30051,5
CAMIONETA,Chevrolet,Silverado,2011,39038,1538
AUTOMOVIL,Nissan,Versa,2022,30640,4
AUTOMOVIL,Chevrolet,Cruze,2012,27627,5
CAMIONETA,Toyota,Tacoma,2023,43229,1679
AUTOMOVIL,Honda,Civic,2013,28216,4
AUTOMOVIL,Kia,Cerato,2024,31818,5
CAMIONETA,Chevrolet,Silverado,2014,40805,670
AUTOMOVIL,Nissan,Versa,2025,32407,4
AUTOMOVIL,Chevrolet,Cruze,2015,29394,5
CAMIONETA,Toyota,Tacoma,2005,38381,811
AUTOMOVIL,Honda,Civic,2016,29983,4
AUTOMOVIL,Kia,Cerato,2006,26970,5
CAMIONETA,Chevrolet,Silverado,2017,42572,952
AUTOMOVIL,Nissan,Versa,2007,27559,4
AUTOMOVIL,Chevrolet,Cruze,2018,31161,5
CAMIONETA,Toyota,Tacoma,2008,40148,1093
AUTOMOVIL,Honda,Civic,2019,31750,4
AUTOMOVIL,Kia,Cerato,2009,28737,5
CAMIONETA,Chevrolet,Silverado,2020,44339,1234
AUTOMOVIL,Nissan,Versa,2010,29326,4
AUTOMOVIL,Chevrolet,Cruze,2021,32928,5
CAMIONETA,Toyota,Tacoma,2011,41915,1375
AUTOMOVIL,Honda,Civic,2022,33517,4
AUTOMOVIL,Kia,Cerato,2012,30504,5
CAMIONETA,Chevrolet,Silverado,2023,46106,1516
AUTOMOVIL,Nissan,Versa,2013,31093,4
AUTOMOVIL,Chevrolet,Cruze,2024,34695,5
CAMIONETA,Toyota,Tacoma,2014,43682,1657
AUTOMOVIL,Honda,Civic,2025,35284,4
AUTOMOVIL,Kia,Cerato,2015,32271,5
CAMIONETA,Chevrolet,Silverado,2005,41258,1798
AUTOMOVIL,Nissan,Versa,2016,32860,4
AUTOMOVIL,Chevrolet,Cruze,2006,29847,5
CAMIONETA,Toyota,Tacoma,2017,45449,789
AUTOMOVIL,Honda,Civic,2007,30436,4
AUTOMOVIL,Kia,Cerato,2018,34038,5
CAMIONETA,Chevrolet,Silverado,2008,43025,930
AUTOMOVIL,Nissan,Versa,2019,34627,4
AUTOMOVIL,Chevrolet,Cruze,2009,31614,5
CAMIONETA,Toyota,Tacoma,2020,47216,1071
AUTOMOVIL,Honda,Civic,2010,32203,4
AUTOMOVIL,Kia,Cerato,2021,35805,5
CAMIONETA,Chevrolet,Silverado,2011,44792,1212
AUTOMOVIL,Nissan,Versa,2022,36394,4
AUTOMOVIL,Chevrolet,Cruze,2012,33381,5
CAMIONETA,Toyota,Tacoma,2023,48983,1353
AUTOMOVIL,Honda,Civic,2013,33970,4
AUTOMOVIL,Kia,Cerato,2024,37572,5
CAMIONETA,Chevrolet,Silverado,2014,46559,1494
AUTOMOVIL,Nissan,Versa,2025,38161,4
AUTOMOVIL,Chevrolet,Cruze,2015,35148,5
CAMIONETA,Toyota,Tacoma,2005,44135,1635
AUTOMOVIL,Honda,Civic,2016,35737,4
AUTOMOVIL,Kia,Cerato,2006,32724,5
CAMIONETA,Chevrolet,Silverado,2017,48326,1776
AUTOMOVIL,Nissan,Versa,2007,33313,4
AUTOMOVIL,Chevrolet,Cruze,2018,36915,5
CAMIONETA,Toyota,Tacoma,2008,45902,767
AUTOMOVIL,Honda,Civic,2019,37504,4
AUTOMOVIL,Kia,Cerato,2009,34491,5
CAMIONETA,Chevrolet,Silverado,2020,50093,908
AUTOMOVIL,Nissan,Versa,2010,35080,4
AUTOMOVIL,Chevrolet,Cruze,2021,38682,5
CAMIONETA,Toyota,Tacoma,2011,47669,1049
AUTOMOVIL,Honda,Civic,2022,39271,4
AUTOMOVIL,Kia,Cerato,2012,36258,5
CAMIONETA,Chevrolet,Silverado,2023,51860,1190
AUTOMOVIL,Nissan,Versa,2013,36847,4
AUTOMOVIL,Chevrolet,Cruze,2024,40449,5
CAMIONETA,Toyota,Tacoma,2014,49436,1331
AUTOMOVIL,Honda,Civic,2025,41038,4
AUTOMOVIL,Kia,Cerato,2015,38025,5
CAMIONETA,Chevrolet,Silverado,2005,47012,1472
AUTOMOVIL,Nissan,Versa,2016,38614,4
AUTOMOVIL,Chevrolet,Cruze,2006,35601,5
CAMIONETA,Toyota,Tacoma,2017,51203,1613
AUTOMOVIL,Honda,Civic,2007,36190,4
AUTOMOVIL,Kia,Cerato,2018,39792,5
CAMIONETA,Chevrolet,Silverado,2008,48779,1754
AUTOMOVIL,Nissan,Versa,2019,40381,4
AUTOMOVIL,Chevrolet,Cruze,2009,37368,5
CAMIONETA,Toyota,Tacoma,2020,52970,745
AUTOMOVIL,Honda,Civic,2010,37957,4
AUTOMOVIL,Kia,Cerato,2021,41559,5
CAMIONETA,Chevrolet,Silverado,2011,50546,886
AUTOMOVIL,Nissan,Versa,2022,42148,4
AUTOMOVIL,Chevrolet,Cruze,2012,39135,5
CAMIONETA,Toyota,Tacoma,2023,54737,1027
AUTOMOVIL,Honda,Civic,2013,39724,4
AUTOMOVIL,Kia,Cerato,2024,43326,5
CAMIONETA,Chevrolet,Silverado,2014,52313,1168
AUTOMOVIL,Nissan,Versa,2025,43915,4
AUTOMOVIL,Chevrolet,Cruze,2015,40902,5
CAMIONETA,Toyota,Tacoma,2005,49889,1309
AUTOMOVIL,Honda,Civic,2016,41491,4
AUTOMOVIL,Kia,Cerato,2006,38478,5
CAMIONETA,Chevrolet,Silverado,2017,54080,1450
AUTOMOVIL,Nissan,Versa,2007,39067,4
AUTOMOVIL,Chevrolet,Cruze,2018,42669,5
CAMIONETA,Toyota,Tacoma,2008,51656,1591
AUTOMOVIL,Honda,Civic,2019,43258,4
AUTOMOVIL,Kia,Cerato,2009,40245,5
CAMIONETA,Chevrolet,Silverado,2020,55847,1732
AUTOMOVIL,Nissan,Versa,2010,40834,4
AUTOMOVIL,Chevrolet,Cruze,2021,44436,5
CAMIONETA,Toyota,Tacoma,2011,53423,723
AUTOMOVIL,Honda,Civic,2022,45025,4
AUTOMOVIL,Kia,Cerato,2012,42012,5
CAMIONETA,Chevrolet,Silverado,2023,57614,864
AUTOMOVIL,Nissan,Versa,2013,42601,4
AUTOMOVIL,Chevrolet,Cruze,2024,46203,5
CAMIONETA,Toyota,Tacoma,2014,55190,1005
AUTOMOVIL,Honda,Civic,2025,46792,4
AUTOMOVIL,Kia,Cerato,2015,43779,5
CAMIONETA,Chevrolet,Silverado,2005,52766,1146
AUTOMOVIL,Nissan,Versa,2016,44368,4
AUTOMOVIL,Chevrolet,Cruze,2006,41355,5
CAMIONETA,Toyota,Tacoma,2017,56957,1287
AUTOMOVIL,Honda,Civic,2007,41944,4
AUTOMOVIL,Kia,Cerato,2018,45546,5
CAMIONETA,Chevrolet,Silverado,2008,54533,1428
AUTOMOVIL,Nissan,Versa,2019,46135,4
AUTOMOVIL,Chevrolet,Cruze,2009,43122,5
CAMIONETA,Toyota,Tacoma,2020,58724,1569
AUTOMOVIL,Honda,Civic,2010,43711,4
AUTOMOVIL,Kia,Cerato,2021,47313,5
CAMIONETA,Chevrolet,Silverado,2011,56300,1710
AUTOMOVIL,Nissan,Versa,2022,47902,4
AUTOMOVIL,Chevrolet,Cruze,2012,44889,5
CAMIONETA,Toyota,Tacoma,2023,60491,701
AUTOMOVIL,Honda,Civic,2013,45478,4
AUTOMOVIL,Kia,Cerato,2024,49080,5
CAMIONETA,Chevrolet,Silverado,2014,58067,842
AUTOMOVIL,Nissan,Versa,2025,49669,4
AUTOMOVIL,Chevrolet,Cruze,2015,46656,5
CAMIONETA,Toyota,Tacoma,2005,55643,983
AUTOMOVIL,Honda,Civic,2016,47245,4
AUTOMOVIL,Kia,Cerato,2006,44232,5
CAMIONETA,Chevrolet,Silverado,2017,59834,1124
AUTOMOVIL,Nissan,Versa,2007,44821,4
AUTOMOVIL,Chevrolet,Cruze,2018,48423,5
CAMIONETA,Toyota,Tacoma,2008,57410,1265
AUTOMOVIL,Honda,Civic,2019,49012,4
AUTOMOVIL,Kia,Cerato,2009,45999,5
CAMIONETA,Chevrolet,Silverado,2020,61601,1406
AUTOMOVIL,Nissan,Versa,2010,46588,4
AUTOMOVIL,Chevrolet,Cruze,2021,50190,5
CAMIONETA,Toyota,Tacoma,2011,59177,1547
AUTOMOVIL,Honda,Civic,2022,50779,4
AUTOMOVIL,Kia,Cerato,2012,47766,5
CAMIONETA,Chevrolet,Silverado,2023,63368,1688
AUTOMOVIL,Nissan,Versa,2013,48355,4
AUTOMOVIL,Chevrolet,Cruze,2024,51957,5
CAMIONETA,Toyota,Tacoma,2014,60944,679
AUTOMOVIL,Honda,Civic,2025,52546,4
AUTOMOVIL,Kia,Cerato,2015,49533,5
CAMIONETA,Chevrolet,Silverado,2005,58520,820
AUTOMOVIL,Nissan,Versa,2016,50122,4
AUTOMOVIL,Chevrolet,Cruze,2006,47109,5
CAMIONETA,Toyota,Tacoma,2017,62711,961
AUTOMOVIL,Honda,Civic,2007,47698,4
AUTOMOVIL,Kia,Cerato,2018,51300,5
CAMIONETA,Chevrolet,Silverado,2008,60287,1102
AUTOMOVIL,Nissan,Versa,2019,51889,4
AUTOMOVIL,Chevrolet,Cruze,2009,48876,5
CAMIONETA,Toyota,Tacoma,2020,64478,1243
AUTOMOVIL,Honda,Civic,2010,49465,4
AUTOMOVIL,Kia,Cerato,2021,53067,5
CAMIONETA,Chevrolet,Silverado,2011,62054,1384
AUTOMOVIL,Nissan,Versa,2022,53656,4
AUTOMOVIL,Chevrolet,Cruze,2012,50643,5
CAMIONETA,Toyota,Tacoma,2023,66245,1525
AUTOMOVIL,Honda,Civic,2013,51232,4
AUTOMOVIL,Kia,Cerato,2024,54834,5
CAMIONETA,Chevrolet,Silverado,2014,63821,1666
AUTOMOVIL,Nissan,Versa,2025,55423,4
AUTOMOVIL,Chevrolet,Cruze,2015,52410,5
CAMIONETA,Toyota,Tacoma,2005,61397,657
AUTOMOVIL,Honda,Civic,2016,52999,4
AUTOMOVIL,Kia,Cerato,2006,49986,5
CAMIONETA,Chevrolet,Silverado,2017,65588,798
AUTOMOVIL,Nissan,Versa,2007,50575,4
AUTOMOVIL,Chevrolet,Cruze,2018,54177,5
CAMIONETA,Toyota,Tacoma,2008,63164,939
AUTOMOVIL,Honda,Civic,2019,54766,4
